/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt70_854_859.qdimacs,YES,YES,220.345,1.65557e+06,1.65557e+06,1.65579e+06,3264,1.07003e+06,1.1189e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/mutex-16-s.qdimacs,YES,YES,224.117,4633.78,4635.06,4859.22,3178,203378,5.91695e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/mutex-2-s.qdimacs,YES,YES,8.73097,4.44605,4.52679,13.2676,238,18396,1.34502e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/mutex-4-s.qdimacs,YES,YES,36.6408,64.0196,64.2087,100.863,658,67452,2.54743e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/mutex-32-s.qdimacs,YES,YES,769.155,57665,57668.7,58437.9,6538,1.04755e+06,1.40274e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/mutex-8-s.qdimacs,YES,YES,60.5394,399.517,399.988,460.54,1498,107310,3.08899e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/qshifter_3.qdimacs,YES,YES,23.2193,0.26667,0.37231,23.6057,160,3066,1.06588e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/qshifter_4.qdimacs,YES,YES,34.7956,1.34247,1.5309,36.3358,576,19418,1.12655e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/qshifter_5.qdimacs,YES,YES,67.0063,10.3676,10.7138,77.7287,2176,57232,1.26538e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/qshifter_6.qdimacs,YES,YES,356.395,78.9482,79.5875,435.993,8448,214620,1.83402e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/tree-exa10-10.qdimacs,YES,YES,4.61889,0.149533,0.236872,4.86403,56,1022,1.05869e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/qshifter_7.qdimacs,YES,YES,2189.59,985.73,987.096,3176.71,33280,907536,6.8335e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/qshifter_8.qdimacs,YES,YES,15791.4,9878.32,9881.3,25672.7,132096,3.67e+06,2.00277e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/tree-exa10-15.qdimacs,YES,YES,11.8792,0.230976,0.368092,12.2567,86,2044,1.06622e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/tree-exa10-20.qdimacs,YES,YES,15.1454,0.380522,0.556456,15.7103,116,4088,1.07702e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/tree-exa10-25.qdimacs,YES,YES,6.29066,0.357371,0.585222,6.88451,146,6132,1.08783e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/tree-exa10-30.qdimacs,YES,YES,19.9306,0.530745,0.799424,20.7401,176,8176,1.09863e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/mutex-64-s.qdimacs,YES,YES,2905.15,1.0253e+06,1.02531e+06,1.02822e+06,13258,4.56119e+06,3.12666e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt9_350_351.qdimacs,YES,YES,88.9357,2.43374e+06,2.43374e+06,2.43383e+06,2144,1.41343e+06,1.22262e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt70_495_501.qdimacs,YES,YES,321.347,4.96672e+06,4.96672e+06,4.96705e+06,4116,2.87386e+06,1.77285e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/rankfunc37_signed_16.qdimacs,NO,YES,23.2138,1.8774e+06,1.8774e+06,1.87742e+06,735,4.37314e+06,1.90721e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/rankfunc56_unsigned_16.qdimacs,YES,YES,85.9754,840542,840543,840629,2104,2.21263e+07,8.89868e+08,

=============================April 20===================================,


/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt11_643_645.qdimacs,YES,YES,160.425,11669.7,11670.4,11830.9,2762,437416,5.36779e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt137_903_911.qdimacs,YES,YES,265.82,1.96322e+06,1.96322e+06,1.96348e+06,3440,2.22387e+06,1.51588e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt16_0_1.qdimacs,YES,YES,29.1134,21129.5,21129.8,21158.9,782,428218,2.68746e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt16_818_819.qdimacs,YES,YES,115.061,5.09076e+07,5.09076e+07,5.09078e+07,2178,2.77749e+07,1.0815e+09,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt124_966_965.qdimacs,YES,YES,240.335,6.07329e+07,6.07329e+07,6.07332e+07,3348,3.03432e+06,1.8188e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt18_258_260.qdimacs,YES,YES,129.293,322133,322133,322263,2330,2.6388e+06,1.64746e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt1_20_21.qdimacs,YES,YES,15.8807,4.66425,4.76087,20.6509,320,26572,1.165e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt1_145_146.qdimacs,YES,YES,24.9167,9.46361,9.58048,34.5055,422,47012,1.24282e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt1_811_812.qdimacs,YES,YES,59.7915,2861.16,2861.53,2921.34,1366,192136,2.66827e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt1_919_920.qdimacs,YES,YES,207.244,1.82015e+06,1.82015e+06,1.82036e+06,3269,1.07003e+06,1.12009e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt24_148_149.qdimacs,YES,YES,13.3665,6.44423,6.56219,19.9378,343,33726,1.19175e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt24_292_293.qdimacs,YES,YES,110.817,17743.7,17744.2,17855.1,2410,782852,9.94679e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt24_7_8.qdimacs,YES,YES,4.72488,0.272854,0.318949,5.05202,64,2044,1.06218e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt27_296_297.qdimacs,YES,YES,130.217,64212,64212.6,64342.8,2490,560056,9.17204e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt27_946_955.qdimacs,YES,YES,277.418,282480,282481,282758,3735,3.21828e+06,1.87317e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt2_649_647.qdimacs,YES,YES,128.197,208271,208272,208400,2645,907536,1.04294e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt2_649_723.qdimacs,YES,YES,150.423,66062.5,66063.4,66213.9,2733,613200,9.39376e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt2_649_776.qdimacs,YES,YES,214.457,19954.2,19955.4,20169.9,3281,692916,9.75739e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt2_480_551.qdimacs,YES,YES,248.136,2.80036e+06,2.80037e+06,2.80061e+06,3585,2.54785e+06,1.64918e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt24_765_766.qdimacs,YES,YES,257.553,1.31589e+07,1.31589e+07,1.31591e+07,3448,3.19784e+06,1.87353e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt3_639_640.qdimacs,YES,YES,84.1808,194599,194600,194684,2026,1.09558e+06,1.10634e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt44_107_108.qdimacs,YES,YES,18.2676,1.13461,1.18373,19.4599,170,8176,1.09331e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt44_435_436.qdimacs,YES,YES,161.186,3.03353e+06,3.03353e+06,3.03369e+06,2832,2.5458e+06,1.63261e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt44_554_555.qdimacs,YES,YES,343.727,4.78784e+06,4.78785e+06,4.78819e+06,4126,2.89533e+06,1.79077e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt70_191_213.qdimacs,YES,YES,112.154,8857.32,8857.81,8969.98,2226,410844,5.17974e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt72_696_721.qdimacs,YES,YES,237.854,38000.2,38001.1,38239,3352,735840,9.82971e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt41_738_737.qdimacs,YES,YES,244.873,1.29803e+07,1.29803e+07,1.29805e+07,3368,3.01388e+06,1.81277e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt82_224_225.qdimacs,YES,YES,126.5,4584.64,4585.15,4711.69,2402,411866,5.20491e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt70_854_859.qdimacs,YES,YES,215.738,1.63913e+06,1.63913e+06,1.63935e+06,3264,1.07003e+06,1.1189e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/mutex-16-s.qdimacs,YES,YES,216.646,4521.72,4522.94,4739.61,3178,203378,5.91695e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/mutex-2-s.qdimacs,YES,YES,8.37197,4.56694,4.65064,13.0316,238,18396,1.34502e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/mutex-32-s.qdimacs,YES,YES,821.42,72322.5,72326.1,73147.6,6538,1.04755e+06,1.40274e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/mutex-4-s.qdimacs,YES,YES,36.3132,63.0028,63.1886,99.5136,658,67452,2.54743e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt44_916_917.qdimacs,YES,YES,216.494,8.6124e+06,8.6124e+06,8.61261e+06,3274,1.51869e+06,1.27975e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/mutex-8-s.qdimacs,YES,YES,76.7071,393.43,393.896,470.62,1498,107310,3.08899e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/qshifter_3.qdimacs,YES,YES,11.9272,0.24465,0.343932,12.28,160,3066,1.06588e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/qshifter_4.qdimacs,YES,YES,26.0231,1.30588,1.47541,27.5064,576,19418,1.12655e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/qshifter_5.qdimacs,YES,YES,81.1489,10.2508,10.5899,91.7469,2176,57232,1.26538e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/qshifter_6.qdimacs,YES,YES,433.267,78.1863,78.8195,512.099,8448,214620,1.83402e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/qshifter_7.qdimacs,YES,YES,2203.66,986.616,987.967,3191.64,33280,907536,6.8335e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/qshifter_8.qdimacs,YES,YES,15819.2,9871.51,9874.55,25693.8,132096,3.67e+06,2.00277e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/tree-exa10-10.qdimacs,YES,YES,4.81699,0.178489,0.273198,5.09865,56,1022,1.05869e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/tree-exa10-15.qdimacs,YES,YES,24.624,0.244815,0.384287,25.0161,86,2044,1.06622e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/mutex-64-s.qdimacs,YES,YES,2888.27,1.02946e+06,1.02948e+06,1.03236e+06,13258,4.56119e+06,3.12666e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/tree-exa10-20.qdimacs,YES,YES,22.5336,0.341347,0.521608,23.0647,116,4088,1.07702e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/tree-exa10-25.qdimacs,YES,YES,16.4213,0.344923,0.560773,16.9906,146,6132,1.08783e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/tree-exa10-30.qdimacs,YES,YES,33.1314,0.533892,0.811567,33.9519,176,8176,1.09863e+07,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt9_350_351.qdimacs,YES,YES,100.81,2.42805e+06,2.42805e+06,2.42815e+06,2144,1.41343e+06,1.22274e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/stmt70_495_501.qdimacs,YES,YES,316.042,5.0285e+06,5.0285e+06,5.02882e+06,4116,2.87386e+06,1.77285e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/rankfunc37_signed_16.qdimacs,NO,YES,24.0071,1.87122e+06,1.87122e+06,1.87125e+06,735,4.37314e+06,1.90721e+08,
/home/yl182/zdd/Gitrepo/compilationRealizabilityWitnesses/2QBF2016/2QBF/rankfunc56_unsigned_16.qdimacs,YES,YES,96.6697,836067,836068,836164,2104,2.21263e+07,8.89868e+08,
